Headline,Body ID,Stance,Confidence
Isis claims to behead US journalist,2525,unrelated,1
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2163,unrelated,1
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',267,unrelated,1
Speeding Up ‘Seinfeld’ For Younger Viewers,569,unrelated,1
Nicaragua asks U.S. for help investigating meteorite crater,2129,unrelated,1
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,388,unrelated,1
ISIS Appears To Behead American Photojournalist In YouTube Video,1863,unrelated,1
The baby from Teletubbies reveals herself,414,unrelated,1
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",398,unrelated,1
"Yang Hu, worker in Zhejiang, cuts off own penis over desperation of finding love",2471,unrelated,1
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",387,unrelated,1
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1906,unrelated,1
ISIS Getting Ebola,2362,unrelated,1
Isis video claims to show beheading of British hostage David Haines,331,unrelated,1
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1003,unrelated,1
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,2042,unrelated,1
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,2303,unrelated,1
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1026,unrelated,1
White House Fence Jumper Actually Made It Pretty Far Inside,2303,unrelated,1
Seven teenage girls get pregnant on school trip,2124,unrelated,1
Libya: Missing Libya Planes Spark Security Concerns,17,unrelated,1
The baby from Teletubbies reveals herself,1327,unrelated,1
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,391,unrelated,1
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",818,unrelated,1
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,1058,unrelated,1
Spider burrowed through tourist's stomach and up into his chest,1375,unrelated,1
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,346,unrelated,1
Fence jumper reportedly made it much further into White House than Secret Service said,508,unrelated,1
Kim Jong-Un planning Scottish restaurant,1336,unrelated,1
Monster catfish which looks big enough to swallow a man whole caught in Italy,36,unrelated,1
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1817,unrelated,1
Mass grave found after 40 students disappear in Mexican protest,1740,unrelated,1
Sugarhill Gang rapper Big Bank Hank dead at 57,752,unrelated,1
Rapper Big Bank Hank of Sugarhill Gang dies at 57,754,unrelated,1
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,892,unrelated,1
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,1649,unrelated,1
Report: Apple Watch Will Need Charging Every Day,1570,unrelated,1
"Batmobile stolen in Detroit? Good one, joker!",2431,unrelated,1
Journalist James Wright Foley reportedly beheaded by ISIS,1120,unrelated,1
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,1360,unrelated,1
Christian Bale Drops Out of Steve Jobs Biopic,1368,unrelated,1
See the Crater a Meteorite Made in Nicaragua,269,unrelated,1
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,979,unrelated,1
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,1660,unrelated,1
New policy could reduce marijuana possession arrests,221,unrelated,1
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1933,unrelated,1
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",1837,unrelated,1
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1889,unrelated,1
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",499,unrelated,1
Eyewitness Says Viral Video of Homeless Man Was Staged,1940,unrelated,1
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,612,unrelated,1
South Korea: Kim Jong Un had ankle surgery to remove cyst,1837,unrelated,1
Apple Watch Pop-Up Shop Also Planned for London's Selfridges Department Store,2180,unrelated,1
Lynch Mob Castrates Alleged Rapist In Rajasthan,2034,unrelated,1
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,1891,unrelated,1
Magic mushrooms found at Buckingham Palace,1184,unrelated,1
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,2044,unrelated,1
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1826,unrelated,1
'Spiderman' squished: Experts debunk claims,2042,unrelated,1
This resignation letter in a video-game could be the greatest ever,860,unrelated,1
"If you really believed Colorado KFCs were selling pot, here’s a reality check",1826,unrelated,1
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,2288,unrelated,1
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1459,unrelated,1
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",698,unrelated,1
Christian Bale quits Steve Jobs movie,456,unrelated,1
British aid worker David Haines beheaded by ISIL,2034,unrelated,1
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,176,unrelated,1
I aborted my baby because it was a boy,2213,unrelated,1
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1339,unrelated,1
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),2277,unrelated,1
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,80,unrelated,1
Italian catches huge wels catfish; is it a record?,2371,unrelated,1
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",1253,unrelated,1
"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",2171,unrelated,1
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,1931,unrelated,1
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,1673,unrelated,1
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,405,unrelated,1
James Foley remembered as 'brave and tireless' journalist,2092,unrelated,1
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2410,unrelated,1
Newly Discovered Mass Grave Linked to Missing Mexican Students,324,unrelated,1
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1010,unrelated,1
NASA Raises Doubts About Reports of Nicaraguan Meteorite,269,unrelated,1
Italian fisherman catches monstrous 280-pound catfish,612,unrelated,1
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,126,unrelated,1
"Paradise is open to all, even dogs, Pope tells boy",1120,unrelated,1
Chinese advised to choose British-sounding names to get ahead,2360,unrelated,1
Penis graffiti drawn on £1.5million Bugatti Veyron,2286,unrelated,1
Mexican cartel leader kills self; bodies in grave not missing students,712,unrelated,1
Small Meteorite Strikes in Nicaragua's Capital City of Managua,373,unrelated,1
Mexico Student Massacre Update: More Graves Discovered At Murder Site,1740,unrelated,1
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2127,unrelated,1
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,236,unrelated,1
Watch: US marine survives Taliban sniper headshot in Afghanistan,2185,unrelated,1
'There is no limit to their depravity' Islamic State FEED mother her own SON,22,unrelated,1
Are Rumors of the Apple Watch in Feb True?,1056,unrelated,1
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2470,unrelated,1
Texas plumber's truck on front line of Syria war,803,unrelated,1
The Chinese Guide to Avoiding a Bad English Name,1083,unrelated,1
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1027,unrelated,1
Gateway Pundit,1202,unrelated,1
Newly-Found Document Holds Eyewitness Account of Jesus Performing Miracle,190,unrelated,1
Indian worker sacked after going on leave for 24 years,1837,unrelated,1
Samsung is reportedly making a secret new chip in the Apple Watch,1368,unrelated,1
Islamic State Declares Captured Aid Worker to be 'Innocent',2524,unrelated,1
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1261,unrelated,1
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,1319,unrelated,1
This Guy Paid Off His Parents’ Mortgage For Christmas,1459,unrelated,1
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",170,unrelated,1
Man Severed Penis That Failed To Impress Girls,1517,unrelated,1
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,2456,unrelated,1
Saudis Say Michelle Obama Not Blurred on TV,1342,unrelated,1
What One Homeless Man Does with $100 Will Astonish You (VIDEO),643,unrelated,1
"Tour, agent: Tiger Woods not banned",388,unrelated,1
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,691,unrelated,1
"Batmobile stolen in Detroit? Good one, joker!",672,unrelated,1
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2044,unrelated,1
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,2272,unrelated,1
"So, There Might Be a Rat Infestation at Vogue",639,unrelated,1
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,373,unrelated,1
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2133,unrelated,1
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,2272,unrelated,1
"In Vogue vs Rats War, the Rats Are Winning",639,unrelated,1
IS Fighters Seize Weapons Cache Meant for Kurds,305,unrelated,1
Nigeria says it has deal with Boko Haram to release kidnapped girls,1003,unrelated,1
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2327,unrelated,1
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,2521,unrelated,1
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",1649,unrelated,1
Has a woman aborted her baby because it's a boy?,2014,unrelated,1
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2132,unrelated,1
Government fires employee who skipped work for 24 years,686,unrelated,1
Senator: Detainees swapped for Bergdahl have contacted militants,381,unrelated,1
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,737,unrelated,1
Meteorite strike in Nicaragua puzzles experts,1573,unrelated,1
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",1802,unrelated,1
'There is no limit to their depravity' Islamic State FEED mother her own SON,267,unrelated,1
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,381,unrelated,1
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1376,unrelated,1
NET Extra: Back-from-the-dead Catholic priest claims God is a female,615,unrelated,1
A Mass Grave Points to a Student Massacre in Mexico,712,unrelated,1
Video shows ISIL beheading of photojournalist James Foley,826,unrelated,1
Boko Haram denies ceasefire claim by Nigeria's government,459,unrelated,1
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1760,unrelated,1
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),2092,unrelated,1
Nicaragua asks U.S. for help investigating meteorite crater,757,unrelated,1
REPORT: Alleged New Audio of Michael Brown Shooting,900,unrelated,1
Meteorite leaves crater in Nicaraguan capital Managua,1817,unrelated,1
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1906,unrelated,1
Teen Makes $72 Million on the Stock Market,2132,unrelated,1
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1938,unrelated,1
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1120,unrelated,1
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,17,unrelated,1
Banksy arrest hoax: US website claims street artist caught in Watford,2051,unrelated,1
Robot security guards now patrolling Microsoft's Silicon Valley campus,1863,unrelated,1
Questions raised over Nicaragua 'meteorite',1817,unrelated,1
Christian Bale to Play Steve Jobs in New Movie,1368,unrelated,1
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",757,unrelated,1
"Why the most expensive Apple Watch will probably cost around $10,000",1730,unrelated,1
WHO says reports of suspected Ebola cases in Iraq are untrue,559,unrelated,1
Texas plumber's truck on front line of Syria war,2481,unrelated,1
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",1476,unrelated,1
"Amazon to launch first brick-and-mortar store, report says",1369,unrelated,1
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2132,unrelated,1
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",1521,unrelated,1
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1011,unrelated,1
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,513,unrelated,1
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,945,unrelated,1
ISIS Extremists Claim to Behead British Hostage David Haines,2034,unrelated,1
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1120,unrelated,1
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1906,unrelated,1
WHO investigates media reports ISIS fighters contracted Ebola,126,unrelated,1
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,1467,unrelated,1
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",2327,unrelated,1
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2172,unrelated,1
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,1590,unrelated,1
New Audio Shows Michael Brown Was Shot at 11 Times,1090,unrelated,1
Report: Exec popped for $300k dinner after run at blackjack,1817,unrelated,1
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",1834,unrelated,1
The Apple Watch has a low-power mode that only tells the time,1223,unrelated,1
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2044,unrelated,1
A bunch of cool health features were cut from the Apple Watch at the last minute,388,unrelated,1
Rumors of ISIS leader's death debunked,331,unrelated,1
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,144,unrelated,1
Developer quits using the app he was hired to make—or did he?,562,unrelated,1
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1867,unrelated,1
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,2374,unrelated,1
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",2130,unrelated,1
Tiger Woods' former luxury island goes on sale,1954,unrelated,1
"Texas, Hold 'Em",1467,unrelated,1
Nigeria and Boko Haram 'agree ceasefire and girls' release',381,unrelated,1
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2489,unrelated,1
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,399,unrelated,1
ISIS fighters ‘have contracted Ebola’,559,unrelated,1
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1226,unrelated,1
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,1940,unrelated,1
Pentagon: 1 weapons bundle seized by militants,2397,unrelated,1
Magic Mushrooms Found on Buckingham Palace Grounds,1560,unrelated,1
Homeland Security: No ISIL fighters on U.S. border,1931,unrelated,1
Soldier shot at war memorial in Canada,1586,unrelated,1
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",347,unrelated,1
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,346,unrelated,1
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2377,unrelated,1
6 Islamist militants killed in US attack in Somalia,60,unrelated,1
Christian Bale won't play Steve Jobs,1646,unrelated,1
Tiger Woods Is Selling His Private Island For $7.1 Million,236,unrelated,1
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,997,unrelated,1
Kurds Deny Gill Rosenberg was in Kobane,80,unrelated,1
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,80,unrelated,1
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1837,unrelated,1
Lebanon 'holding IS leader's daughter and ex-wife',387,unrelated,1
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,737,unrelated,1
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,513,unrelated,1
Kim Jong-un 'Had Surgery on Fractured Ankles',1097,unrelated,1
Pentagon: 1 weapons bundle seized by militants,2168,unrelated,1
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1223,unrelated,1
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,311,unrelated,1
Small red book among finds in 113-year-old Boston time capsule,601,unrelated,1
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2130,unrelated,1
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",1253,unrelated,1
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,726,unrelated,1
This Man Paid Off His Parents' Mortgage for Christmas (Video),1459,unrelated,1
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,414,unrelated,1
New iOS 8 bug can delete all of your iCloud documents,221,unrelated,1
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),80,unrelated,1
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,365,unrelated,1
Pentagon: ISIS seized materials airdropped to Kurds,80,unrelated,1
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,1940,unrelated,1
Christian Bale Exits Steve Jobs Movie (Exclusive),1368,unrelated,1
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,36,unrelated,1
Eggnog-chugging contest leads to hospital stay,1931,unrelated,1
Banksy arrest hoax: US website claims street artist caught in Watford,1544,unrelated,1
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,2034,unrelated,1
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,2523,unrelated,1
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1120,unrelated,1
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,36,unrelated,1
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",2154,unrelated,1
Iraqi media says ISIS militants have contracted Ebola,1291,unrelated,1
ISIS Getting Ebola,225,unrelated,1
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1820,unrelated,1
Isis claims US hostage Kayla Mueller killed in coalition airstrike,2260,unrelated,1
ISIS Getting Ebola,5,unrelated,1
Moment U.S. Marine is saved by his Kevlar helmet as Taliban sniper bullet hits him in head,1137,unrelated,1
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",2523,unrelated,1
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,742,unrelated,1
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",1221,unrelated,1
"Source: Pot in NYC may soon net just a ticket, not arrest",1732,unrelated,1
New policy could reduce marijuana possession arrests,1646,unrelated,1
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,612,unrelated,1
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",221,unrelated,1
Texas plumber's truck on front line of Syria war,2344,unrelated,1
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",2371,unrelated,1
Man Chops Off and Throws Away His Small Penis After Bad Breakup,1379,unrelated,1
Jordan king cites Clint Eastwood in revenge vow,17,unrelated,1
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,817,unrelated,1
Senator: Detainees swapped for Bergdahl have contacted militants,2524,unrelated,1
'Spiderman' squished: Experts debunk claims,962,unrelated,1
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1095,unrelated,1
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,119,unrelated,1
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",612,unrelated,1
Speeding Up ‘Seinfeld’ For Younger Viewers,487,unrelated,1
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",547,unrelated,1
Rats are still running around at Vogue,754,unrelated,1
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1651,unrelated,1
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1689,unrelated,1
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1303,unrelated,1
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,1483,unrelated,1
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",752,unrelated,1
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,8,unrelated,1
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',240,unrelated,1
“Willie Nelson dead 2015” : Guitarist killed by internet death hoax,185,unrelated,1
Hospital: Man not being treated for Ebola in Kansas City,1095,unrelated,1
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",1693,unrelated,1
Mexican cartel leader kills self; bodies in grave not missing students,1678,unrelated,1
ISIS cracks down on five confirmed Ebola cases among fighters: official,381,unrelated,1
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1323,unrelated,1
Sergeant-at-Arms stopped shooter on Parliament Hill,1175,unrelated,1
"Yes, you can wear your Apple Watch in the shower",36,unrelated,1
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,1769,unrelated,1
ISIS leader dead?,2431,unrelated,1
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1319,unrelated,1
See the Crater a Meteorite Made in Nicaragua,388,unrelated,1
Prisoner Released in Bergdahl Exchange Tried to Reconnect With Taliban,1095,unrelated,1
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,562,unrelated,1
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",170,unrelated,1
Killing in the name of! Kim Jong-un launches attack on others named 'Kim Jong-un',1175,unrelated,1
An accidental delivery of arms to the Islamic State and the problem with airdrops,2483,unrelated,1
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,373,unrelated,1
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2223,unrelated,1
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,267,unrelated,1
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",119,unrelated,1
ISIS Militant “Jihadi John” Identified As Young West Londoner,2165,unrelated,1
"Are missing students in mass graves found near Iguala, Mexico?",1148,unrelated,1
Scientists Doubt That Meteor Caused Crater In Nicaragua,757,unrelated,1
Libya: Missing Libya Planes Spark Security Concerns,1806,unrelated,1
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,2523,unrelated,1
Isis claims US hostage Kayla Mueller killed in coalition airstrike,60,unrelated,1
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",459,unrelated,1
British aid worker David Haines beheaded by ISIL,2206,unrelated,1
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",2290,unrelated,1
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,2295,unrelated,1
Isis video claims to show beheading of British hostage David Haines,781,unrelated,1
US Marine survives headshot from Taliban (video),144,unrelated,1
Hunt for 'cruel' owner who abandoned dog at train station,144,unrelated,1
Small red book among finds in 113-year-old Boston time capsule,2003,unrelated,1
Kim Jong-Un 'bans the name Kim Jong-un',2130,unrelated,1
WHO says reports of suspected Ebola cases in Iraq are untrue,2149,unrelated,1
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,2431,unrelated,1
Terrorist Plot Targeting Black Friday Shoppers Uncovered,974,unrelated,1
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2525,unrelated,1
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,158,unrelated,1
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2127,unrelated,1
News sites fall for Putin bird-dropping video,1028,unrelated,1
'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination,2014,unrelated,1
Vogue’s Rat Infestation: Disturbing New Details,639,unrelated,1
See the Crater a Meteorite Made in Nicaragua,2129,unrelated,1
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,424,unrelated,1
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,737,unrelated,1
"Islamic State leader's family detained by Lebanon, officials say",538,unrelated,1
Vladimir Putin’s Motorcade Looks Like A Massive Knob,1021,unrelated,1
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,2344,unrelated,1
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,1760,unrelated,1
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,1375,unrelated,1
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2525,unrelated,1
Tiger Woods serving secret PED suspension?,1175,unrelated,1
Hoax Busted: Report on Popular 'Dog Whisperer' Cesar Millan's Death is False,742,unrelated,1
Apple in talks to become launch partner for cable-free HBO Now service,516,unrelated,1
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",176,unrelated,1
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1458,unrelated,1
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1760,unrelated,1
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,2042,unrelated,1
Nigeria says ceasefire agreed with Boko Haram,1697,unrelated,1
Kim Jong-un 'Had Surgery on Fractured Ankles',2210,unrelated,1
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1666,unrelated,1
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,962,unrelated,1
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",1866,unrelated,1
Report: Christian Bale Drops Out Of Steve Jobs Biopic,1294,unrelated,1
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",487,unrelated,1
"Audio captured at time of Michael Brown shooting, company says",1968,unrelated,1
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1968,unrelated,1
Whiz kid stock picker: I didn't actually make $72M trading,945,unrelated,1
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,1820,unrelated,1
Soldier shot at War Memorial; multiple shots fired in Parliament,373,unrelated,1
Mystery man slaps shoppers around head for sneezing,1697,unrelated,1
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",703,unrelated,1
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",545,unrelated,1
Islamic State claims to have beheaded American journalist,1120,unrelated,1
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1817,unrelated,1
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),2483,unrelated,1
